frame_number,time_seconds,mean_brightness,perceived_luminance,sharpness,normalized_sharpness
15608,520.2666666666667,152.91925048828125,164.91807556152344,206.41514561922102,34.38432162830413
15609,520.3,152.9446258544922,164.94642639160156,206.22211078728688,34.352166179018774
15610,520.3333333333334,152.96554565429688,164.96617126464844,206.07811821831604,34.32818011545388
15611,520.3666666666667,152.98196411132812,164.98196411132812,205.9601755126023,34.308533398567825
15612,520.4,152.99588012695312,164.99754333496094,205.93612701150315,34.30452743575928
15613,520.4333333333333,153.004638671875,165.01666259765625,205.9020789757225,34.29885576564233
15614,520.4666666666667,153.02175903320312,165.01922607421875,205.97401908754364,34.31083944026763
15615,520.5,153.0275421142578,165.03306579589844,205.9519767421167,34.30716765982571
15616,520.5333333333333,153.04124450683594,165.04183959960938,205.85431520034845,34.2908993484438
15617,520.5666666666667,153.0436553955078,165.04737854003906,205.83708092061644,34.288028488286905
15618,520.6,153.0454559326172,165.0450439453125,205.8323080630893,34.287233432925014
15619,520.6333333333333,153.04306030273438,165.0466766357422,205.8122342779909,34.28388957227443
15620,520.6666666666666,152.848388671875,164.84930419921875,212.1408704381683,35.33810417725055
15621,520.7,152.9529266357422,164.9581756591797,209.89509352062836,34.964006067315516
15622,520.7333333333333,152.99710083007812,164.9790496826172,209.96578751200406,34.975782165088575
15623,520.7666666666667,156.7125701904297,168.7223358154297,206.11317561047412,34.33401992262402
15624,520.8,165.37184143066406,177.1320343017578,205.95329185007822,34.30738672851366
15625,520.8333333333334,178.57008361816406,190.02806091308594,211.2725559410891,35.19346166638962
15626,520.8666666666667,191.67811584472656,203.02285766601562,223.40188802073078,37.2139473924335
15627,520.9,201.33116149902344,213.20208740234375,237.033022279389,39.484601045789525
15628,520.9333333333333,208.19589233398438,220.55458068847656,246.0553510798367,40.98752688187709
15629,520.9666666666667,215.99118041992188,228.31674194335938,248.72566454474466,41.43234364544522
15630,521.0,221.82261657714844,234.07200622558594,254.73187982245548,42.43284986924052
15631,521.0333333333333,224.025390625,236.54656982421875,267.4586641515818,44.5528582840978
15632,521.0666666666667,224.0458221435547,236.89064025878906,271.2937017741099,45.191693029843194
15633,521.1,223.0883026123047,236.14939880371094,271.57662229836967,45.2388215013137
15634,521.1333333333333,221.67279052734375,234.87159729003906,274.0079340238474,45.64382571792148
15635,521.1666666666666,219.70631408691406,233.11363220214844,273.190733438372,45.507697684866876
15636,521.2,217.2593994140625,230.87374877929688,270.06840615354923,44.98758514531407
15637,521.2333333333333,214.2428436279297,228.07334899902344,269.6092153735751,44.91109384221702
15638,521.2666666666667,210.5918426513672,224.67808532714844,268.4861665687646,44.724018077049465
15639,521.3,206.6162872314453,220.8944549560547,268.4337389072561,44.71528475677822
15640,521.3333333333334,201.5670166015625,216.21530151367188,267.6102985137952,44.578117305981145
15641,521.3666666666667,196.29855346679688,211.1266632080078,265.3238527197119,44.197244636325046
15642,521.4,188.36605834960938,203.36500549316406,262.78017746779256,43.77352307404543
15643,521.4333333333333,179.93072509765625,194.99288940429688,259.5966189205355,43.24321072374263
15644,521.4666666666667,171.73046875,186.62451171875,256.10700954449726,42.66191689095291
15645,521.5,163.08810424804688,177.62181091308594,251.03613763404823,41.81721874546675
15646,521.5333333333333,154.29229736328125,168.26646423339844,246.67533948946885,41.09080361003898
15647,521.5666666666667,145.97366333007812,159.31280517578125,244.24681375363448,40.68626347935698
15648,521.6,138.08383178710938,150.78846740722656,240.5210127297614,40.065625200399275
15649,521.6333333333333,130.62042236328125,142.75050354003906,236.1609022671977,39.33932461799781
15650,521.6666666666666,124.1912612915039,135.8363037109375,198.47086320049405,33.06097512205748
15651,521.7,118.19047546386719,129.38980102539062,188.32692274297162,31.371212918690663
15652,521.7333333333333,113.65827178955078,124.4642333984375,188.531299667954,31.405257716619204
15653,521.7666666666667,109.88641357421875,120.35222625732422,188.27694830223098,31.362888252211047
15654,521.8,106.44208526611328,116.5994644165039,187.97500385800979,31.312590805030823
15655,521.8333333333334,103.02306365966797,112.86878967285156,187.2657556900726,31.1944453218228
15656,521.8666666666667,99.9229736328125,109.50066375732422,188.0389414466868,31.323241431498243
15657,521.9,97.20638275146484,106.51602935791016,187.38026571089924,31.21352022727102
15658,521.9333333333333,95.26313781738281,104.35710144042969,186.7536086956071,31.109132652900936
15659,521.9666666666667,93.5240249633789,102.42643737792969,186.0231380138728,30.987451955559408
15660,522.0,91.99048614501953,100.73944854736328,185.51301648746818,30.902476686032557
15661,522.0333333333333,90.60382843017578,99.25193786621094,184.45434220616124,30.72612433127259
15662,522.0666666666667,89.50154113769531,98.1266860961914,184.4704480039073,30.72880721061325
15663,522.1,88.52120971679688,97.15888214111328,184.67126253320694,30.762258590076524
15664,522.1333333333333,87.65135192871094,96.33796691894531,184.58582320541365,30.748026236545787
15665,522.1666666666666,87.0917739868164,95.84518432617188,182.1357552073807,30.33989762852694
15666,522.2,86.90277099609375,95.73368835449219,178.5304730888263,29.739335205874927
15667,522.2333333333333,87.49151611328125,96.4419937133789,177.17136862956974,29.512937648111663
15668,522.2666666666667,88.64655303955078,97.74691009521484,176.976575999957,29.480489387557256
15669,522.3,89.96174621582031,99.20122528076172,176.5898596634287,29.416070767236455
15670,522.3333333333334,91.431396484375,100.81087493896484,176.30937692847655,29.36934837900835
15671,522.3666666666667,93.1764144897461,102.69384002685547,175.60085696303102,29.25132419866601
15672,522.4,95.56644439697266,105.2531967163086,175.74765673224726,29.275777881386574
15673,522.4333333333333,98.51424407958984,108.3798599243164,175.89146122550855,29.299732615585263
15674,522.4666666666667,101.11410522460938,111.12247467041016,175.94827498068184,29.309196564681294
15675,522.5,103.535888671875,113.69465637207031,175.92840422448475,29.3058865242769
15676,522.5333333333333,105.8256607055664,116.13162994384766,176.38586757120356,29.38209007416445
15677,522.5666666666667,108.12248992919922,118.58729553222656,176.72169367051387,29.43803147601858
15678,522.6,112.12858581542969,122.81497192382812,177.00838493122995,29.485788071044173
15679,522.6333333333333,119.28386688232422,130.38784790039062,176.08798128452796,29.332468628708064
15680,522.6666666666666,126.13821411132812,137.7172393798828,208.92070972244457,34.80169469328502
15681,522.7,128.52828979492188,140.29623413085938,192.2499628551535,32.024706985578746
15682,522.7333333333333,129.0400848388672,140.81910705566406,187.13758916166316,31.173095536071404
15683,522.7666666666667,131.85850524902344,144.3676300048828,183.39316936633136,30.54935577042657
15684,522.8,133.16224670410156,145.8790740966797,182.5618904267256,30.410882586511235
15685,522.8333333333334,134.98648071289062,147.52549743652344,187.2634717307592,31.194064863347318
15686,522.8666666666667,136.19232177734375,148.69935607910156,189.63876397931108,31.589737440523848
15687,522.9,137.42774963378906,149.9532928466797,188.07290362850026,31.32889880019166
15688,522.9333333333333,138.7035369873047,151.27166748046875,186.03417724335512,30.989290853649518
15689,522.9666666666667,140.44332885742188,153.13803100585938,187.3511289499819,31.208666669865707
15690,523.0,140.74057006835938,153.4524383544922,188.05658034314078,31.326179692094495
15691,523.0333333333333,141.3505401611328,154.10317993164062,189.6441907359182,31.590641421401887
15692,523.0666666666667,141.86239624023438,154.65921020507812,192.01163290412813,31.98500634411113
15693,523.1,142.3633270263672,155.22100830078125,194.56384355328834,32.41014971990678
15694,523.1333333333333,142.97210693359375,155.8794403076172,193.3266758145889,32.20406419595944
15695,523.1666666666666,143.88333129882812,156.87852478027344,203.915570468004,33.96794619385753
15696,523.2,144.10667419433594,157.1074981689453,201.15891101485306,33.50874604663722
15697,523.2333333333333,144.28952026367188,157.29405212402344,199.4673205921732,33.2269634817857
15698,523.2666666666667,144.59170532226562,157.61647033691406,198.29252311733384,33.03126750171691
15699,523.3,144.99319458007812,158.05828857421875,198.7620775360401,33.109485164022416
15700,523.3333333333334,145.367431640625,158.46641540527344,200.756155897034,33.44165571047515
15701,523.3666666666667,145.40768432617188,158.5052490234375,205.86441883299858,34.2925823962338
15702,523.4,145.51661682128906,158.62559509277344,208.02493824779,34.65247844077805
15703,523.4333333333333,145.8318328857422,158.97555541992188,207.86431516524377,34.62572209150614
15704,523.4666666666667,146.14976501464844,159.32379150390625,207.14533321609107,34.50595516979868
15705,523.5,146.43045043945312,159.62533569335938,205.83014851774152,34.28687369913908
15706,523.5333333333333,146.45018005371094,159.65122985839844,206.41178433500477,34.38376171068167
15707,523.5666666666667,146.4437713623047,159.6571807861328,217.3321494017827,36.20285954688048
15708,523.6,146.6117706298828,159.8411865234375,217.53485435784785,36.23662583076477
15709,523.6333333333333,146.75936889648438,160.01171875,223.34286940568174,37.204116161126244
15710,523.6666666666666,146.97706604003906,160.2568817138672,251.16131695893756,41.838070927390206
15711,523.7,147.0692138671875,160.3523712158203,246.48928859980478,41.059811535255655
15712,523.7333333333333,147.09939575195312,160.3854522705078,248.23099291469174,41.349941996200386
15713,523.7666666666667,147.1436767578125,160.43392944335938,250.62488269493196,41.748712521975335
15714,523.8,147.19113159179688,160.48475646972656,252.7138072440719,42.096682402477164
15715,523.8333333333334,147.2432861328125,160.5392303466797,254.9942788861225,42.47655990695614
15716,523.8666666666667,147.2963409423828,160.59457397460938,256.4195055683428,42.71397200425013
15717,523.9,147.35313415527344,160.64938354492188,256.31091570483375,42.69588326962135
15718,523.9333333333333,147.4303436279297,160.73785400390625,254.65952238934372,42.420796677868104
15719,523.9666666666667,147.48974609375,160.79617309570312,250.42350731947414,41.71516771761037
15720,524.0,147.52476501464844,160.82550048828125,247.74743433907562,41.269391542694514
15721,524.0333333333333,147.5497283935547,160.84986877441406,245.23517116319087,40.850902556358605
15722,524.0666666666667,147.56478881835938,160.86459350585938,242.72356798813854,40.432523511959516
15723,524.1,147.54443359375,160.83766174316406,240.9273393763158,40.133310476396666
15724,524.1333333333333,147.54908752441406,160.8415985107422,239.06910101880345,39.82376795152485
15725,524.1666666666666,147.19601440429688,160.49215698242188,255.47125576880364,42.556013992043624
15726,524.2,147.35940551757812,160.65792846679688,249.92392601801134,41.63194822275474
15727,524.2333333333333,147.43756103515625,160.73699951171875,247.1291960819167,41.166406352274954
15728,524.2666666666667,147.45591735839844,160.75259399414062,245.30105635173618,40.86187761105572
15729,524.3,147.4658966064453,160.76287841796875,243.70209192448976,40.595524543921385
15730,524.3333333333334,147.5141143798828,160.8084259033203,240.06403030790875,39.989501762245915
15731,524.3666666666667,147.52783203125,160.81851196289062,237.90972052250248,39.630640108338696
15732,524.4,147.5313262939453,160.82183837890625,235.63801202125967,39.252222354553425
15733,524.4333333333333,147.5162811279297,160.80233764648438,233.73019079375516,38.9344203904629
15734,524.4666666666667,147.5081024169922,160.78770446777344,232.5706722580898,38.741269552888966
15735,524.5,147.49142456054688,160.77125549316406,231.6311592973251,38.584766910023376
15736,524.5333333333333,147.49302673339844,160.77822875976562,230.76889178091895,38.4411316960239
15737,524.5666666666667,147.4961395263672,160.77557373046875,228.76837425525926,38.107888523295514
15738,524.6,147.46803283691406,160.7432098388672,228.33282791489242,38.035335875057044
15739,524.6333333333333,147.4576873779297,160.73098754882812,227.80924077032242,37.9481175232964
15740,524.6666666666666,147.1165313720703,160.376708984375,241.1256132316396,40.16633863424567
15741,524.7,147.28623962402344,160.5512237548828,235.7866602233634,39.276983946418554
15742,524.7333333333333,147.37380981445312,160.64617919921875,232.79087261677296,38.77795019438412
15743,524.7666666666667,147.39913940429688,160.67379760742188,230.35416858847498,38.37204773615782
15744,524.8,147.3962860107422,160.66612243652344,228.9629932773416,38.140307864571035
15745,524.8333333333334,147.41213989257812,160.6792449951172,227.72338396915183,37.93381562768418
15746,524.8666666666667,147.4390106201172,160.69496154785156,226.8370220845287,37.786166810401305
15747,524.9,147.44285583496094,160.7070770263672,225.97176743564242,37.642034004407634
15748,524.9333333333333,147.43966674804688,160.70436096191406,224.75722944805887,37.43971811005023
15749,524.9666666666667,147.43162536621094,160.6959686279297,223.63447192742612,37.25269086655886
15750,525.0,147.44973754882812,160.7129669189453,223.39547691765716,37.21287944061526
15751,525.0333333333333,147.434814453125,160.6853485107422,222.76098908425146,37.10718742045066
15752,525.0666666666667,147.4528350830078,160.70065307617188,221.99813512607545,36.980112366075836
15753,525.1,147.4822540283203,160.726806640625,220.87743053203735,36.79342709598034
15754,525.1333333333333,147.43870544433594,160.67361450195312,221.33777669203764,36.87011086052834
15755,525.1666666666666,147.18739318847656,160.41128540039062,236.42298126736912,39.38298134002218
15756,525.2,147.330810546875,160.5563201904297,232.93337329721106,38.80168774142185
15757,525.2333333333333,147.3805694580078,160.6077880859375,230.4793479488019,38.392899923984416
15758,525.2666666666667,147.4173583984375,160.64093017578125,228.97531875416743,38.14236102379116
15759,525.3,147.42440795898438,160.64501953125,226.2702411105789,37.69175329610888
15760,525.3333333333334,147.45896911621094,160.67254638671875,224.78611640986668,37.44453005629906
15761,525.3666666666667,147.4779815673828,160.6898193359375,223.7783207945708,37.27665299249168
15762,525.4,147.47576904296875,160.6763458251953,222.2734466348053,37.025973339289514
15763,525.4333333333333,147.48294067382812,160.68202209472656,221.282246310763,36.86086069390825
15764,525.4666666666667,147.47647094726562,160.66848754882812,221.45057580346398,36.88890076528575
15765,525.5,147.47247314453125,160.65756225585938,221.37516974839696,36.87633973909569
15766,525.5333333333333,147.4785614013672,160.65895080566406,220.72190103710832,36.76751922880187
15767,525.5666666666667,147.47215270996094,160.64328002929688,220.09626736107754,36.66330212073256
15768,525.6,147.44334411621094,160.60977172851562,220.00345528263583,36.64784162559032
15769,525.6333333333333,147.42068481445312,160.5704345703125,219.42137483345306,36.550879547937505
15770,525.6666666666666,147.1066436767578,160.2488555908203,233.95625972024422,38.97207860907494
15771,525.7,147.25320434570312,160.39828491210938,228.38038820998347,38.04325839681891
15772,525.7333333333333,147.2524871826172,160.39451599121094,225.2024372923298,37.513880156943316
15773,525.7666666666667,147.2050323486328,160.34861755371094,223.03638976225722,37.15306324734696
15774,525.8,147.12939453125,160.2572784423828,221.20676648717605,36.84828737947012
15775,525.8333333333334,147.00758361816406,160.1190643310547,220.0186766933549,36.65037718508248
15776,525.8666666666667,146.86514282226562,159.96380615234375,218.8087673610962,36.448832325103
15777,525.9,146.72994995117188,159.81234741210938,217.02823011663736,36.15223313369684
15778,525.9333333333333,146.58700561523438,159.6463623046875,215.80327304733245,35.948181644521995
15779,525.9666666666667,146.5276641845703,159.57052612304688,212.2317307965536,35.35323955782842
15780,526.0,146.43829345703125,159.46487426757812,212.5678713266566,35.409233337086704
15781,526.0333333333333,146.38079833984375,159.3958282470703,212.2562928539579,35.35733106806672
15782,526.0666666666667,146.3388671875,159.34400939941406,212.10666760939608,35.33240672195203
15783,526.1,146.24021911621094,159.2265167236328,211.97028597447812,35.309688476228615
15784,526.1333333333333,146.1505126953125,159.1234588623047,211.48790508803432,35.22933420039738
15785,526.1666666666666,145.79075622558594,158.74217224121094,223.2321633164813,37.185674908834116
15786,526.2,145.8302001953125,158.7763214111328,219.7766545334467,36.610061501063775
15787,526.2333333333333,145.78196716308594,158.7226104736328,217.8977662037028,36.297079135163365
15788,526.2666666666667,145.7172393798828,158.6500244140625,216.4416429641114,36.05452033624209
15789,526.3,145.6209716796875,158.53724670410156,215.32899014483067,35.86917631856345
15790,526.3333333333334,145.53765869140625,158.44796752929688,214.50338589793716,35.731648416346204
15791,526.3666666666667,145.48297119140625,158.38392639160156,214.15361834366803,35.67338466808753
15792,526.4,145.41110229492188,158.29843139648438,216.26973572441474,36.02588428920091
15793,526.4333333333333,145.29624938964844,158.1680450439453,216.94161554492212,36.137805009817555
15794,526.4666666666667,145.2284393310547,158.08958435058594,216.67370320229423,36.09317657846154
15795,526.5,145.15975952148438,158.00669860839844,216.1778915376937,36.01058502399228
15796,526.5333333333333,145.0435028076172,157.8828887939453,215.58390817619835,35.91164017727452
15797,526.5666666666667,144.85328674316406,157.67343139648438,216.17377938911122,36.00990002852347
15798,526.6,144.6041717529297,157.41207885742188,215.7189636340034,35.93413751042755
15799,526.6333333333333,144.311767578125,157.09742736816406,214.36762633101853,35.70903379376583
15800,526.6666666666666,143.8583984375,156.6034698486328,217.419040218098,36.217333687165926
15801,526.7,143.52713012695312,156.2536163330078,219.8896146237162,36.628878221432515
15802,526.7333333333333,143.60186767578125,156.3145751953125,216.5793498589819,36.07745934175672
15803,526.7666666666667,143.8453369140625,156.5443572998047,213.43371813592267,35.55346478425757
15804,526.8,144.2878875732422,156.984619140625,211.67977378247264,35.261295396268835
15805,526.8333333333334,144.6946258544922,157.40281677246094,213.3493552243301,35.5394117385036
15806,526.8666666666667,144.99916076660156,157.72109985351562,212.85474873918136,35.45702094099802
15807,526.9,145.28268432617188,158.02206420898438,213.24114098987133,35.52138557559183
15808,526.9333333333333,145.58523559570312,158.33843994140625,215.04373308337085,35.821658630272914
15809,526.9666666666667,145.91432189941406,158.67996215820312,211.9762909526081,35.31068877637022
15810,527.0,146.1978759765625,158.98158264160156,212.26857638101507,35.35937723935806
15811,527.0333333333333,146.47622680664062,159.27053833007812,214.28652723093384,35.695524428778526
15812,527.0666666666667,146.68943786621094,159.5008087158203,215.42583034983798,35.885307812914476
15813,527.1,146.86587524414062,159.6896209716797,215.32048504095488,35.86775955127018
15814,527.1333333333333,147.01768493652344,159.85594177246094,217.26104833167128,36.191015638549565
15815,527.1666666666666,147.12185668945312,159.9846954345703,233.57892194417303,38.90922225511884
15816,527.2,147.3621368408203,160.24520874023438,229.01248775150626,38.14855257894698
15817,527.2333333333333,147.49436950683594,160.38023376464844,225.90027872976614,37.630125524299416
15818,527.2666666666667,147.61758422851562,160.5137939453125,223.73231961382743,37.26899018563118
15819,527.3,147.70315551757812,160.60855102539062,222.94664158309752,37.13811313189625
15820,527.3333333333334,147.76153564453125,160.67274475097656,221.65625192213201,36.92316198092633
15821,527.3666666666667,147.83033752441406,160.74447631835938,219.9777965806226,36.64356743795772
15822,527.4,147.86038208007812,160.7730255126953,219.23849825263252,36.52041624470288
15823,527.4333333333333,147.85414123535156,160.7651824951172,218.8161945387961,36.45006953309013
15824,527.4666666666667,147.87451171875,160.7857208251953,218.3986082140166,36.3805086369857
15825,527.5,147.85255432128906,160.7597198486328,217.61904850949722,36.250650764743575
15826,527.5333333333333,147.8058319091797,160.70631408691406,216.93066018838883,36.13598008315598
15827,527.5666666666667,147.75808715820312,160.66148376464844,216.3432132472892,36.038124063425755
15828,527.6,147.63758850097656,160.53147888183594,215.28858940323605,35.862446424355134
15829,527.6333333333333,147.5184326171875,160.39976501464844,214.30631558604762,35.698820742935546
15830,527.6666666666666,147.1704559326172,160.04490661621094,222.96846641369217,37.141748679047595
15831,527.7,147.1737518310547,160.04562377929688,219.0986805015244,36.49712561596037
15832,527.7333333333333,147.05641174316406,159.9249725341797,216.9595336550863,36.140789781409815
15833,527.7666666666667,146.95260620117188,159.81727600097656,215.80139853171704,35.947869390556214
15834,527.8,146.8662872314453,159.7280731201172,215.49798897742753,35.89732788756478
15835,527.8333333333334,146.76954650878906,159.61923217773438,214.44691454183575,35.722241503567815
15836,527.8666666666667,146.69488525390625,159.54177856445312,214.96716049333506,35.80890328445851
15837,527.9,146.66339111328125,159.50717163085938,216.16117426109201,36.00780028543205
15838,527.9333333333333,146.62734985351562,159.45619201660156,216.1761583610629,36.01029631406001
15839,527.9666666666667,146.64895629882812,159.47564697265625,216.59672445106492,36.080353574932055
15840,528.0,146.68617248535156,159.5107879638672,216.68357542360036,36.09482107810113
15841,528.0333333333333,146.67050170898438,159.49440002441406,216.2217399687637,36.01788922907997
15842,528.0666666666667,146.66908264160156,159.49537658691406,215.67356047261106,35.926574320722786
15843,528.1,146.6065673828125,159.42764282226562,215.2115817798672,35.849618611348475
15844,528.1333333333333,146.5191650390625,159.3345184326172,214.41202688171896,35.71642997010346
15845,528.1666666666666,146.28407287597656,159.09298706054688,227.2039736996097,37.84729305342538
15846,528.2,146.34591674804688,159.1551513671875,223.8762967129743,37.29297367225628
15847,528.2333333333333,146.3355712890625,159.14468383789062,222.66209922826087,37.09071449835011
15848,528.2666666666667,146.35385131835938,159.16671752929688,221.361688347541,36.87409402780527
15849,528.3,146.3507080078125,159.1626434326172,219.8171069624264,36.61680000527824
15850,528.3333333333334,146.33773803710938,159.1465606689453,218.7910860000133,36.44588699081333
15851,528.3666666666667,146.28448486328125,159.07818603515625,216.18184123571996,36.01124295869403
15852,528.4,146.26084899902344,159.0564727783203,216.64403786656797,36.0882349718669
15853,528.4333333333333,146.277099609375,159.0668182373047,215.81073832843137,35.949425199715485
15854,528.4666666666667,146.22006225585938,159.00123596191406,214.71612170270524,35.767085623781036
15855,528.5,146.2169189453125,159.00262451171875,216.08086079627887,35.99442179037572
15856,528.5333333333333,146.2880401611328,159.06613159179688,215.9886217005769,35.9790567418285
15857,528.5666666666667,146.3865966796875,159.17401123046875,215.75869018631343,35.94075509920823
15858,528.6,146.3936767578125,159.1938018798828,216.0782634047936,35.99398912084482
15859,528.6333333333333,146.37103271484375,159.15675354003906,217.50797405079285,36.23214815001866
15860,528.6666666666666,146.2523193359375,159.04183959960938,229.235059735525,38.18562828219053
15861,528.7,146.39068603515625,159.18626403808594,225.17688794919658,37.509624186146944
15862,528.7333333333333,146.3711395263672,159.16664123535156,222.7092626142391,37.09857090359446
15863,528.7666666666667,146.41632080078125,159.21434020996094,219.9653958048277,36.641501735549625
15864,528.8,146.4207000732422,159.2156524658203,218.65707648292462,36.42356388887714
15865,528.8333333333334,146.40045166015625,159.19223022460938,214.99775646278582,35.813999914606306
15866,528.8666666666667,146.3790740966797,159.17254638671875,214.46051842159693,35.72450761720835
15867,528.9,146.32492065429688,159.1127166748047,214.27186388793984,35.693081831360885
15868,528.9333333333333,146.36061096191406,159.15016174316406,214.5013342713711,35.7313066595071
15869,528.9666666666667,146.3977813720703,159.19329833984375,214.1586501693725,35.67422286197529
15870,529.0,146.4412078857422,159.22911071777344,215.33620176302202,35.87037761897485
15871,529.0333333333333,146.55776977539062,159.35342407226562,216.64178866109643,36.08786030263365
15872,529.0666666666667,146.91195678710938,159.7201690673828,213.12315392606757,35.50173146960247
15873,529.1,147.52566528320312,160.3590545654297,210.88712477136144,35.12925712720363
15874,529.1333333333333,147.73582458496094,160.59194946289062,209.96993391572633,34.97647286672657
15875,529.1666666666666,147.50534057617188,160.3806915283203,208.91530574845302,34.800794507500505
15876,529.2,146.8526153564453,159.69276428222656,205.37256557596712,34.21065022728871
15877,529.2333333333333,146.51376342773438,159.34262084960938,207.64219519594715,34.588721684188876
15878,529.2666666666667,146.29266357421875,159.11085510253906,207.84478973711853,34.62246957532776
15879,529.3,146.12872314453125,158.93930053710938,208.36006359059152,34.70830311167666
15880,529.3333333333334,146.11328125,158.92750549316406,211.4997410201273,35.23130581199902
15881,529.3666666666667,146.18785095214844,159.01585388183594,212.19220822652852,35.346655948107134
15882,529.4,146.23802185058594,159.07005310058594,210.38216724356937,35.04514206872693
15883,529.4333333333333,146.1946563720703,159.0159454345703,209.23020832737961,34.85325050109009
15884,529.4666666666667,146.16806030273438,158.9821014404297,208.30525655253854,34.69917343847242
15885,529.5,146.0504150390625,158.85562133789062,207.44527199073985,34.55591851558604
15886,529.5333333333333,145.92462158203125,158.7290496826172,207.32441404280596,34.535786182076166
15887,529.5666666666667,145.8216552734375,158.62843322753906,207.3767269418165,34.54450038538471
15888,529.6,145.68804931640625,158.49014282226562,207.49634639613691,34.56442641250843
15889,529.6333333333333,145.5767059326172,158.3724365234375,208.1808583906641,34.67845138149822
15890,529.6666666666666,145.29701232910156,158.08302307128906,219.4577396648975,36.55693714635934
15891,529.7,145.34185791015625,158.126953125,218.48789107892603,36.395381241094924
15892,529.7333333333333,145.37440490722656,158.15713500976562,217.31342686922096,36.19974077582632
15893,529.7666666666667,145.38375854492188,158.16700744628906,215.69671295800552,35.93043102659536
15894,529.8,145.42437744140625,158.19778442382812,215.65892643731425,35.924136605336855
15895,529.8333333333334,145.52462768554688,158.298583984375,216.75467495284644,36.106664729757036
15896,529.8666666666667,145.6474609375,158.42388916015625,215.8227097736065,35.951419384880644
15897,529.9,145.78921508789062,158.56712341308594,216.91767119919234,36.133816397052335
15898,529.9333333333333,145.90716552734375,158.6998748779297,216.0259447337682,35.98527395604281
15899,529.9666666666667,146.03005981445312,158.83157348632812,215.49917437284674,35.89752534893433
15900,530.0,146.13417053222656,158.9454803466797,214.52269579472983,35.734865029642364
15901,530.0333333333333,146.20706176757812,159.0142822265625,215.29154271129136,35.862938381928004
15902,530.0666666666667,146.29876708984375,159.11717224121094,216.88213492952391,36.12789681919343
15903,530.1,146.40162658691406,159.2218475341797,216.06754387823028,35.99220347838167
15904,530.1333333333333,146.4541778564453,159.27847290039062,214.90826049727448,35.7990918125223
15905,530.1666666666666,146.32608032226562,159.1632843017578,224.57241943732203,37.408932738995006
15906,530.2,146.46014404296875,159.30825805664062,220.27000024076352,36.69224228011193
15907,530.2333333333333,146.5023193359375,159.3421173095703,219.5714114800159,36.57587242477304
15908,530.2666666666667,146.5693359375,159.41632080078125,219.22473523289676,36.51812362176695
15909,530.3,146.65220642089844,159.50074768066406,220.66652726140947,36.75829514930087
15910,530.3333333333334,146.65899658203125,159.50770568847656,216.89683494434132,36.13034552534775
15911,530.3666666666667,146.62181091308594,159.47604370117188,215.64954041268564,35.92257309560178
15912,530.4,146.56057739257812,159.41368103027344,215.5585445478823,35.907415142570486
15913,530.4333333333333,146.51307678222656,159.35848999023438,214.36296874916272,35.708257940850295
15914,530.4666666666667,146.44488525390625,159.28665161132812,213.77600260373666,35.61048201133354
15915,530.5,146.4300079345703,159.2727508544922,213.6786269958224,35.594261330379
15916,530.5333333333333,146.4020538330078,159.24600219726562,212.88045572771523,35.46130317212594
15917,530.5666666666667,146.33799743652344,159.17784118652344,214.11968315675261,35.66773179616325
15918,530.6,146.324951171875,159.1756134033203,215.2390403031843,35.85419261048183
15919,530.6333333333333,146.3148193359375,159.16329956054688,216.21253756652928,36.01635630688459
15920,530.6666666666666,146.19790649414062,159.0432586669922,231.07535057775468,38.492181137210075
15921,530.7,146.3865966796875,159.24867248535156,228.35026604425875,38.038240692176586
15922,530.7333333333333,146.49618530273438,159.36280822753906,225.38795669070313,37.54478369671421
15923,530.7666666666667,146.59410095214844,159.4617156982422,223.2710228580407,37.19214807228004
15924,530.8,146.65711975097656,159.53846740722656,223.46250962885264,37.224045647893554
15925,530.8333333333334,146.70919799804688,159.5855712890625,222.95466530426813,37.1394497111892
15926,530.8666666666667,146.7798309326172,159.66575622558594,222.00570215644154,36.981372870507805
15927,530.9,146.8474884033203,159.74319458007812,221.4945514368128,36.89622615953594
15928,530.9333333333333,146.86155700683594,159.75860595703125,220.90833477856674,36.79857507845595
15929,530.9666666666667,146.8301239013672,159.71981811523438,220.57503568659436,36.743054621648284
15930,531.0,146.8763427734375,159.77047729492188,221.46494354674837,36.891294122152466
15931,531.0333333333333,146.88702392578125,159.78207397460938,220.03292582607023,36.65275078398066
15932,531.0666666666667,146.8852081298828,159.78134155273438,219.40833809442063,36.548707907738674
15933,531.1,146.89894104003906,159.80784606933594,220.5101798657492,36.732251037460124
15934,531.1333333333333,146.92605590820312,159.84423828125,221.55515335396603,36.90632113490434
15935,531.1666666666666,146.834716796875,159.76878356933594,233.2651490119651,38.8569544363649
15936,531.2,146.9441680908203,159.8773651123047,227.88807626411125,37.961249820183
15937,531.2333333333333,146.88641357421875,159.8167724609375,220.09071035775239,36.66237644355394
15938,531.2666666666667,146.74810791015625,159.670654296875,218.09060328683742,36.329201643753876
15939,531.3,146.6144561767578,159.53131103515625,216.31015623228384,36.032617476045225
15940,531.3333333333334,146.40484619140625,159.3125,215.02810324961348,35.819055036291
15941,531.3666666666667,146.1639862060547,159.05535888671875,215.28242282677166,35.86141920540828
15942,531.4,146.07054138183594,158.9585723876953,215.0452517359986,35.821911605122395
15943,531.4333333333333,145.98085021972656,158.86595153808594,216.90072672092884,36.13099381158416
